series_id	target_sequence_sha256	target_sequence_length	publication_id	article_dois	pmids	publication_years	authors	target_names	uniprot_ids	normalized_pH	normalized_temperature_C	data_sources	ligand_count	nonempty_murcko_scaffold_count	pKd_min	pKd_max	pKd_range	pKd_IQR	pdb_complex_ids	pdb_target_ids	local_pdb_complex_ids	has_holo_reference_candidate
G3S-2c15c0a2a39c5a94	3032044b7fa95d59f81b1ed3936fb7fc0e39fedd655100e07d41219543d5a44f	626	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Mitogen-activated protein kinase kinase kinase 3	Q99759	<missing>	<missing>	ChEMBL	29	29	5.00436481	8.22184875	3.21748394	1.14612804	1M17;1M52;2GQG;2ITO;2ITY;2ITZ;2XB7;2Y6O;2ZVA;3EFL;3FQS;3G5D;3K54;3LFA;3OCT;3OHT;3PIY;3QLG;3SOA;3SXR;3UE4;3UG2;4AG8;4AGC;4E93;4HJO;4I22;4MXO;4MXX;4MXY;4MXZ;4NCT;4OGJ;4OTG;4PS5;4QMN;4QMS;4TWP;4U5J;4WA9;4WKQ;4XEY;4XLI;5AJQ;5BVW;5H2U;5I9X;5I9Y;5IA3;5JZN;5OWR;5VC3;5VCV;5VCY;5WNJ;5Y7Z;5Y80;6BSD;6DWN;6FDY;6FNM;6OP9;6VGL;6VNE;6VNK;6WTN;7ERK;7F3G;7N9G;8BPW;8R4Q;8S5W;8S9F;8XV9;8Z7U;8Z7Y;9D5E;9D5F;9D5H;9D5P;9OS6	2JRH;2O2V;2PPH;4Y5O	4PS5;7ERK	true
G3S-3068d47d1cac660e	11ca046dbcb9b9e5510fbbc492714788969a2a17c1ea8fe3708430455a9e85d9	961	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	AP2-associated protein kinase 1	Q2M2I8	<missing>	<missing>	ChEMBL	29	29	5.04095861	8.92081875	3.87986015	1.56238729	1M17;2XB7;3FQS;3PIY;3SOA;3UE4;4AG8;4AGC;4C2V;4E93;4HJO;4MXO;4MXX;4MXY;4MXZ;4NCT;4OGJ;4OTG;4PS5;4QMN;4TWP;4U5J;4WA9;5AJQ;5I9X;5JZN;5VC3;5VCY;5WNJ;6DWN;6FDY;6OP9;6VGL;6VNE;6VNK;6WTN;7F3G;8BPW;8R4Q;8S5W;8XV9;8Z7U;8Z7Y;9D5F;9D5P	4WSQ;5L4Q;5TE0;9QB5	4PS5	true
G3S-629051b0bf6ed8e7	b334e4cd83e682dc2f4f274c4e543c125f5b1e3f099af3f5f4f71a9e983f6689	894	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Mitogen-activated protein kinase kinase kinase kinase 3	Q8IVH8	<missing>	<missing>	ChEMBL	29	29	5.07572071	8.29242982	3.21670911	1.12493874	1M52;2GQG;2IVU;2XB7;2Y6O;2ZVA;3FQS;3G5D;3K54;3LFA;3OCT;3OHT;3PIY;3QLG;3SOA;3SXR;3UE4;4AG8;4AGC;4E93;4MXO;4MXX;4MXY;4MXZ;4NCT;4OGJ;4OTG;4PS5;4QMN;4QMS;4TWP;4WA9;4XEY;4XLI;5AJQ;5BVW;5H2U;5I9X;5I9Y;5IA3;5JZN;5OWR;5VC3;5VCV;5VCY;5WNJ;6BSD;6FDY;6FNM;6OP9;6VNE;7ERK;7N9G;8BPW;8R4Q;8S5W;8S9F;8XV9;8Z7U;8Z7Y;9D5F		4PS5;7ERK	true
G3S-63836599d4d36cdd	9abd88979dbbdef02b63e021dea98ae14cb976caa27c39878da46f99f3182fe5	413	doi:10.1021/jm400348g	10.1021/jm400348g	23614528	5/23/2013	Mistry, SN; Baker, JG; Fischer, PM; Hill, SJ; Gardiner, SM; Kellam, B	Beta-2 adrenergic receptor	P07550	<missing>	<missing>	ChEMBL	29	7	5.15002809	9.16999998	4.0199719	0.149992213	3NY8;6PS4	2R4R;6E67		true
G3S-648e8261061c2857	bcc60fee0662835b3366cde2738a40ea6a4f21bcb54e300eb4fd63a63a6cbea6	423	doi:10.1021/acschembio.5b01063	10.1021/acschembio.5b01063	26863403	5/20/2016	Klaeger, S; Gohlke, B; Perrin, J; Gupta, V; Heinzlmeir, S; Helm, D; Qiao, H; Bergamini, G; Handa, H; Savitski, MM; Bantscheff, M; Médard, G; Preissner, R; Kuster, B	Ferrochelatase, mitochondrial [R115L]	P22830	<missing>	<missing>	Curated from the literature by BindingDB	29	27	4.55284197	6.15490196	1.60205999	0.238239166	1M17;2ITO;2ITY;2ITZ;3C7Q;3FQS;3PIY;3UG2;3WZD;4AG8;4AGC;4HJO;4I22;4TWP;4WA9;4WKQ;5MAF;5TE0;5VCW;5Y7Z;5Y80;5ZV2;6DWN;6NEC;7AXM;8S15;9D5E;9D5H;9D5P;9T2V;9T3Q	1HRK;2HRC;3W1W;7CT7;7CTC		true
G3S-66514cf1e1c2fe6a	41bdb9ce3dbf445e23fa017461c0d355c9b754037e2c737fde9d86321a27b716	496	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Cyclin-dependent kinase 16	Q00536	<missing>	<missing>	ChEMBL	29	29	5.20065945	9.26760624	4.06694679	1.01848341	2FVD;2XB7;3SOA;3UE4;4AG8;4AGC;4C2V;4E93;4MXO;4MXX;4MXY;4MXZ;4OGJ;4OTG;4PS5;4QMN;4TWP;4WA9;5AJQ;5D1J;5I9X;5JZN;5VC3;5VCY;5WNJ;6FDY;6OP9;6VNE;8BPW;8R4Q;8S5W;8XV9;8Z7U;8Z7Y;9D5F	9R2I	2FVD;4PS5;5D1J	true
G3S-6e9d14eb1cd01a55	098f8e95556545c4417a8526c58549235f89930e00529d662ba941c1c2e8a9dd	1124	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Angiopoietin-1 receptor	Q02763	<missing>	<missing>	ChEMBL	29	29	5.1739252	8.50863831	3.33471311	0.83159557	1M52;1UWH;1UWJ;2IVU;2XB7;3FQS;3GCS;3HEG;3PIY;3RGF;3SOA;3UE4;3WZE;4AG8;4AGC;4ASD;4C2V;4E93;4MXO;4MXX;4MXY;4MXZ;4NCT;4OGJ;4OTG;4PS5;4QMN;4TWP;4WA9;5AJQ;5HI2;5I9X;5IA3;5JZN;5VC3;5VCY;5WNJ;6FDY;6OP9;6VNE;8BPW;8R4Q;8S5W;8XV9;8Z7U;8Z7Y;9D5F;9R25	1FVR;2OO8;2OSC;2P4I;3L8P;5MYA;5MYB;6MWE;7E72	4PS5	true
G3S-8cdbb39a1773cb61	f8ee24a43bff700620ee6d489592c110b5897c7ee694aea1965b46264c679d9f	864	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Leukocyte tyrosine kinase receptor	P29376	<missing>	<missing>	ChEMBL	29	29	5.12493874	9.02227639	3.89733766	0.861697302	1M17;2ITO;2ITY;2ITZ;2IVU;2XB7;3FQS;3PIY;3SOA;3UE4;3UG2;4C2V;4E93;4HJO;4I22;4MXO;4MXX;4MXY;4MXZ;4NCT;4OGJ;4OTG;4PS5;4QMN;4U5J;4WKQ;5AJQ;5I9X;5JZN;5VC3;5VCY;5WNJ;5Y7Z;5Y80;6DWN;6FDY;6OP9;6VGL;6VNE;6VNK;6WTN;7F3G;8BPW;8R4Q;8S5W;8XV9;8Z7U;8Z7Y;9D5E;9D5F;9D5H;9D5P;9OS6	7NX0;7NX1	4PS5	true
G3S-aa441a1df8847e4d	1d357222746a8c0506b6f912e649e731e960fa33432c5c5a33f81a9c0beebcb8	142	doi:10.1016/j.bmcl.2007.03.042	10.1016/j.bmcl.2007.03.042	17391963	5/14/2007	Wendt, MD; Sun, C; Kunzer, A; Sauer, D; Sarris, K; Hoff, E; Yu, L; Nettesheim, DG; Chen, J; Jin, S; Comess, KM; Fan, Y; Anderson, SN; Isaac, B; Olejniczak, ET; Hajduk, PJ; Rosenberg, SH; Elmore, SW	Baculoviral IAP repeat-containing protein 5	O15392	<missing>	<missing>	ChEMBL	29	13	3.88605665	7.43179828	3.54574163	1.17318627	2OBJ;8II1	1E31;1F3H;1XOX;2QFA;2RAW;2RAX;3UEC;3UED;3UEE;3UEF;3UEG;3UEH;3UEI;3UIG;3UIH;3UII;4A0I;4A0J;4A0N;6SHO;6YIE;6YIF;6YIH;7LBK;7LBO;7LBP;7LBQ;8RUP;9SI3;9SI9;9SJ5;9SLJ;9TPH;9TPI		true
G3S-c562c337c9c9ef49	30af96ec58c63a9152901077921fd0e3ced59fccc9dfe834e44b5557f3956587	984	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Ephrin type-B receptor 1	P54762	<missing>	<missing>	ChEMBL	29	29	5.20760831	9.34678749	4.13917918	0.816355603	1M17;1M52;1UWH;1UWJ;2GQG;2ITO;2ITY;2ITZ;2IVU;2XB7;2Y6O;2ZVA;3FC1;3FQS;3G5D;3GCS;3HEG;3HP5;3K54;3LFA;3OCT;3OHT;3PIY;3QLG;3RGF;3SOA;3SXR;3UE4;3UG2;3WZE;3ZSI;4ASD;4E93;4HJO;4I22;4MXO;4MXX;4MXY;4MXZ;4OGJ;4OTG;4PS5;4QMN;4QMS;4WKQ;4XEY;4XLI;5AJQ;5BVW;5H2U;5HI2;5I9X;5I9Y;5IA3;5JZN;5OWR;5VC3;5VCV;5VCY;5WNJ;5Y7Z;5Y80;6BSD;6DWN;6FDY;6FNM;6OP9;6VNE;7ERK;7N9G;8BPW;8R4Q;8S5W;8S9F;8XV9;8Z7U;8Z7Y;9D5E;9D5F;9D5H;9D5P;9OS6;9R25	3ZFM;3ZFX;5MJB;7KPL;7KPM	4PS5;7ERK	true
G3S-cac62a85af1d2834	74716bef5c87821e4b00db1043b6b1f1b4e661f13f1fc7dc3e9b3ceb33ba71d9	1620	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	ALK tyrosine kinase receptor	Q9UM73	<missing>	<missing>	ChEMBL	29	29	5.11350927	9.25963731	4.14612804	1	1M17;2IVU;2XB7;3FQS;3PIY;3SOA;3UE4;4E93;4HJO;4MXO;4MXX;4MXY;4MXZ;4NCT;4OGJ;4OTG;4PS5;4QMN;4U5J;5AJQ;5I9X;5JZN;5VC3;5VCY;5WNJ;6DWN;6FDY;6OP9;6VGL;6VNE;6VNK;6WTN;7F3G;8BPW;8R4Q;8S5W;8XV9;8Z7U;8Z7Y;9D5F;9D5P;9OS6	2XB7;2XBA;3AOX;5FTO;5FTQ;6E0R;6EBW;6EDL;6MX8;7JY4;7JYR;7JYS;7JYT;7LS0;7MZW;7MZY;7N00;7NWZ;7NX3;7NX4;8ARJ;9G5I	4PS5	true
G3S-eb73c8235716ab91	5862305c8302b2d7dd9de31f34102a1220d9099d9f6f7b961610ed4337934880	261	doi:10.1016/j.bmc.2013.01.008	10.1016/j.bmc.2013.01.008	23394791	3/18/2013	Dudutiene, V; Zubriene, A; Smirnov, A; Gylyte, J; Timm, D; Manakova, E; Grazulis, S; Matulis, D	Carbonic anhydrase 1	P00915	7	<missing>	ChEMBL	29	18	5.14630179	10.4814861	5.33518427	1.48811664	1AZM;1DMY;1JD0;1RJ6;1YDA;1YDB;1YDD;1ZSB;2H4N;2UY4;2WEJ;2XTK;3CAJ;3CZV;3DC3;3DCW;3DD0;3HS4;3IAI;3MDZ;3ML5;3UCJ;3V2J;3V2M;3W6H;4G0C;4G7A;4HT0;4HT2;4HU1;4JSA;4JSZ;4K0S;4LU3;4PZH;4UOV;4WR7;4WUP;4WW6;4WW8;4X5S;4XIW;4YGF;4YX4;5FZN;5JAD;5JN8;5JN9;5LLE;5LLG;5LLH;5LLN;5MSA;5MSB;5NEK;5NYA;5TT3;6BCC;6GDC;6GOT;6IM3;6LD3;6MWI;6MWJ;6QEB;6QL1;6QL2;6RRI;6SD7;6YH4;6YHA;6YHB;6YMA;7COJ;7NZS;7NZW;7NZX;8DPO;8DYQ;8VZG;9M93;9QXE;9S4G	1AZM;1BZM;1CZM;1HCB;1HUG;1HUH;2FOY;2FW4;2IT4;2NMX;2NN1;2NN7;3LXE;3W6H;3W6I;4WR7;4WUP;4WUQ;5E2M;5GMM;6EVR;6EX1;6F3B;6FAF;6FAG;6G3V;6HWZ;6I0J;6I0L;6SWM;6XZE;6XZO;6XZS;6XZX;6XZY;6Y00;7PLF;7Q0D;7QOB;7ZL5;8CDX;8CDZ;8Q6L;8Q7G;8QGV;8QQ9;8QUN;8RLO;8S4F;9EP2;9H81;9HWN;9RV0	4HT0;4WR7;5JAD;5LLE;5LLG;5LLH;6GOT;6SD7	true
G3S-fcf2cf2ede08e9ba	9796e4a195066b95cb46d4fbb869f06afddbe3672b9e1f789fa4e3e5c9560e0c	250	doi:10.1016/j.bmc.2010.05.040	10.1016/j.bmc.2010.05.040	20538469	7/13/2010	Salameh, BA; Cumpstey, I; Sundin, A; Leffler, H; Nilsson, UJ	Galectin-3	P17931	<missing>	<missing>	ChEMBL	29	19	2.35654732	7.537602	5.18105468	2.77066323	1AFA;1HQL;1QF3;2VMD;2VMG;2WYF;3F6J;4HIJ;4K0O;4M1U;4R6N;5EQ3;5J4T;5J4X;8Z48;8ZWY;9NT6;9Q5E	1A3K;1KJL;1KJR;28VP;28VW;2NMN;2NMO;2NN8;2XG3;3T1L;3T1M;3ZSJ;3ZSK;3ZSL;3ZSM;4BLI;4BLJ;4BM8;4JC1;4JCK;4LBM;4LBN;4LBO;4R9A;4R9B;4R9C;4R9D;4RL7;4XBN;5E88;5E89;5E8A;5EXO;5H9P;5H9R;5IUQ;5OAX;5ODY;6B8K;6EOG;6EOL;6EXY;6EYM;6F2Q;6F6Y;6FK2;6G0V;6I74;6I75;6I76;6I77;6I78;6KXA;6KXB;6Q0Q;6Q17;6QGE;6QGF;6QLN;6QLO;6QLP;6QLQ;6QLR;6QLS;6QLT;6QLU;6RHL;6RHM;6RZF;6RZG;6RZH;6RZI;6RZJ;6RZK;6RZL;6RZM;6TF6;6TF7;6Y4C;6Y78;7BE3;7RDO;7RDP;7RGX;7RGY;7RGZ;7RH0;7RH1;7RH3;7RH4;7ZQX;8BZ3;8ITX;8OJI;8OJK;8OJM;8OJO;8PBF;8PF9;8PFF;8PPN;8RMT;8RMU;8RMV;8RR7;8RR8;8RR9;8RRA;8RRB;8RRC;8RRE;8RRF;8RRG;8RXM;8S67;8YMD;9D62;9D63;9D64;9FDB;9FDC;9I4N;9I4O;9NQO;9OT8;9OT9;9S62;9UG4		true
G3S-0bab6c6bc8b2a701	946738194771d8903ea1de39783f6bebe496fb1b4c6d06255e560ee6678d0676	393	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Dual specificity mitogen-activated protein kinase kinase 1	Q02750	<missing>	<missing>	ChEMBL	28	28	5.29242982	8.45593196	3.16350213	1.39489423	1M52;2GQG;2IVU;2XB7;2Y6O;2ZVA;3FQS;3G5D;3K54;3LFA;3OCT;3OHT;3PIY;3QLG;3SOA;3SXR;3UE4;4AG8;4AGC;4C2V;4E93;4MXO;4MXX;4MXY;4MXZ;4OGJ;4OTG;4PS5;4QMN;4QMS;4TWP;4U5J;4U7Z;4WA9;4XEY;4XLI;5AJQ;5BVW;5H2U;5I9X;5I9Y;5IA3;5JZN;5OWR;5VC3;5VCV;5VCY;5WNJ;6BSD;6FDY;6FNM;6OP9;6VGL;6VNE;6VNK;6WTN;7ERK;7F3G;7JUT;7JUZ;7M0T;7N9G;8BPW;8R4Q;8S5W;8S9F;8XV9;8Z7U;8Z7Y;9D5F;9OS6	1S9J;2P55;3DV3;3DY7;3E8N;3EQB;3ORN;3OS3;3SLS;3V01;3V04;3VVH;3WIG;3ZLW;4ARK;4LMN;4MNE;4U7Z;4U80;4U81;6U2G;7B3M;7B7R;7B94;7B9L;7MFD;9ECU;9O2Z;9RTQ;9RTR;9RTS;9UUR;9UUX;9UW3;9UW4	4PS5;7ERK	true
G3S-150f9382a590ceee	6d5bab5d8d70be3a440bacfb3ec857e93468837e7e7298ba8ba0a1486ec8d732	857	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Dual specificity protein kinase TTK	P33981	<missing>	<missing>	ChEMBL	28	28	5.07058107	8.18708664	3.11650557	1.54885355	1M17;1UWH;1UWJ;2FVD;2XB7;3FQS;3GCS;3HEG;3PIY;3RGF;3WZE;4AG8;4AGC;4ASD;4C2V;4E93;4HJO;4NCT;4OGJ;4OTG;4PS5;4TWP;4U5J;4WA9;5HI2;5JZN;5WNJ;6DWN;6VGL;6VNE;6VNK;6WTN;7F3G;8BPW;8S5W;8XV9;8Z7U;8Z7Y;9D5P;9R25	2X9E;2ZMC;3DBQ;3HMN;3HMO;3HMP;3VQU;3W1F;3WYX;3WYY;3WZJ;3WZK;4D2S;4JS8;4JT3;4O6L;4ZEG;6B4W;6N6O;6TN9;6TNB;6TNC;6TND;7CHM;7CHN;7CHT;7CIL;7CJA;7CLH	2FVD;4PS5	true
G3S-465bb6a5c092d2c5	04770a360e7954ab34f507b43e99f4bf5e82130f35800ddd1a5c8b5cbeeadc80	1161	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	BMP-2-inducible protein kinase	Q9NSY1	<missing>	<missing>	ChEMBL	28	28	5.05551733	8.65757732	3.60205999	1.49871345	1M17;2XB7;3FQS;3PIY;3SOA;3UE4;4AG8;4AGC;4E93;4HJO;4MXO;4MXX;4MXY;4MXZ;4NCT;4OGJ;4OTG;4PS5;4QMN;4TWP;4U5J;4WA9;5AJQ;5I9X;5JZN;5VC3;5VCY;5WNJ;6DWN;6FDY;6OP9;6VGL;6VNE;6VNK;6WTN;7F3G;8BPW;8R4Q;8S5W;8XV9;8Z7U;8Z7Y;9D5F;9D5P;9OS6		4PS5	true
G3S-563e6c5da87716cd	2fdc94b562d94122b907d10ff61c3ff69134278a3cb10e079d4cb5e55db67e88	355	doi:10.1016/j.bmc.2010.05.040	10.1016/j.bmc.2010.05.040	20538469	7/13/2010	Salameh, BA; Cumpstey, I; Sundin, A; Leffler, H; Nilsson, UJ	Galectin-9	O00182	<missing>	<missing>	ChEMBL	28	19	2.48148606	6.27572413	3.79423807	2.70767965	1AFA;1HQL;1QF3;2VMD;2VMG;2WYF;3F6J;4HIJ;4K0O;4M1U;4R6N;5EQ3;5J4T;5J4X;8Z48;8ZWY;9NT6;9Q5E	2EAK;2EAL;2ZHK;2ZHL;2ZHM;2ZHN;3LSD;3LSE;3NV1;3NV2;3NV3;3NV4;3WLU		true
G3S-6fa68b3edb4d14ad	0f99982b545e61cc6fa4ca70be1e2f0f503d3e26f44fdb3067dd3c6905bb2788	344	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Aurora kinase B	Q96GD4	<missing>	<missing>	ChEMBL	28	28	5.35654732	8.33724217	2.98069484	1.41454738	1M17;1UWH;1UWJ;2XB7;3FQS;3GCS;3HEG;3PIY;3RGF;3WZE;4AG8;4AGC;4ASD;4C2V;4E93;4HJO;4NCT;4OGJ;4OTG;4PS5;4TWP;4WA9;5HI2;5JZN;5WNJ;6DWN;6VNE;8BPW;8S5W;8XV9;8Z7U;8Z7Y;9D5P;9OS6;9R25		4PS5	true
G3S-82e8e41743f6db8a	2be1095d98ed74e99ee24bff7e5ba68f7dfd818cd3fa1147fc730f6bd2ba39b8	514	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Serine/threonine-protein kinase 33	Q9BYT3	<missing>	<missing>	ChEMBL	28	28	5.30980392	8.74472749	3.43492357	1.08394422	1UWH;1UWJ;2IVU;2XB7;3FQS;3GCS;3HEG;3PIY;3RGF;3SOA;3UE4;3WZE;4ASD;4E93;4MXO;4MXX;4MXY;4MXZ;4NCT;4OGJ;4OTG;4PS5;4QMN;5AJQ;5HI2;5I9X;5JZN;5VC3;5VCY;5WNJ;6FDY;6OP9;6VNE;8BPW;8R4Q;8S5W;8XV9;8Z7U;8Z7Y;9D5F;9R25	8VF6	4PS5	true
G3S-8379ede84125ecb5	1553956e21827fb03b8bafbbfe76bc786d341bfe61c8a35b8d86bb8dfddd0725	1311	doi:10.1021/jm501759m	10.1021/jm501759m	25822739	4/23/2015	Kovackova, S; Chang, L; Bekerman, E; Neveu, G; Barouch-Bentov, R; Chaikuad, A; Heroven, C; Šála, M; De Jonghe, S; Knapp, S; Einav, S; Herdewijn, P	Cyclin-G-associated kinase	O14976	<missing>	<missing>	ChEMBL	28	16	5.69897	8.58502665	2.88605665	1.02905019	1M17;2GQG;2ITO;2ITY;2ITZ;2Y6O;2ZVA;3G5D;3K54;3LFA;3OCT;3OHT;3QLG;3SXR;3UG2;4HJO;4I22;4QMS;4WKQ;4XEY;4XLI;5BVW;5H2U;5I9Y;5OWR;5VCV;5VCW;5Y7Z;5Y80;6BSD;6DWN;6FNM;7AXM;7ERK;7N9G;8S9F;9D5E;9D5H;9D5P	4C57;4C58;4C59;4Y8D;5Y7Z;5Y80	7ERK	true
G3S-a96a5730efc90a42	21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a	1132	doi:10.1038/nbt.1990	10.1038/nbt.1990	22037378	11/9/2011	Davis, MI; Hunt, JP; Herrgard, S; Ciceri, P; Wodicka, LM; Pallares, G; Hocker, M; Treiber, DK; Zarrinkar, PP	Tyrosine-protein kinase JAK2	O60674	<missing>	<missing>	ChEMBL	28	28	5.25963731	10.4436975	5.18406019	2.04511402	1M17;1M52;2GQG;2XB7;2Y6O;2ZVA;3FQS;3G5D;3K54;3LFA;3OCT;3OHT;3PIY;3QLG;3SOA;3SXR;3UE4;4AG8;4AGC;4E93;4HJO;4MXO;4MXX;4MXY;4MXZ;4NCT;4OGJ;4OTG;4PS5;4QMN;4QMS;4TWP;4U5J;4WA9;4XEY;4XLI;5AJQ;5BVW;5H2U;5I9X;5I9Y;5IA3;5JZN;5OWR;5VC3;5VCV;5VCY;5WNJ;6BSD;6DWN;6FDY;6FNM;6OP9;6VGL;6VNE;6VNK;6WTN;7ERK;7F3G;7N9G;8BPW;8R4Q;8S5W;8S9F;8XV9;8Z7U;8Z7Y;9D5F;9D5P	2B7A;3E62;3E63;3E64;3FUP;3IO7;3IOK;3JY9;3KCK;3KRR;3LPB;3Q32;3RVG;3TJC;3TJD;4AQC;4D0W;4D0X;4D1S;4HGE;4IVA;4JI9;4JIA;4P7E;4YTC;4YTF;4YTH;4YTI;4ZIM;5AEP;5CF4;5CF5;5CF6;5CF8;5USY;6DRW;6E2P;6E2Q;6VGL;6VN8;6VNB;6VNC;6VNE;6VNF;6VNG;6VNH;6VNI;6VNJ;6VNK;6VNL;6VNM;6VS3;6VSN;6WTN;6WTO;6WTP;6WTQ;7F7W;7LL4;7LL5;7REE;7UYW	4PS5;7ERK	true
G3S-d3c114d403b4f6e6	1a1d669b0622fbe831f52ddb1be8e99ed35c39eea791b55b52db12a80811e274	766	doi:10.1016/j.bmcl.2011.07.019	10.1016/j.bmcl.2011.07.019	21807507	9/15/2011	Holladay, MW; Campbell, BT; Rowbottom, MW; Chao, Q; Sprankle, KG; Lai, AG; Abraham, S; Setti, E; Faraoni, R; Tran, L; Armstrong, RC; Gunawardane, RN; Gardner, MF; Cramer, MD; Gitnick, D; Ator, MA; Dorsey, BD; Ruggeri, BR; Williams, M; Bhagwat, SS; James, J	Serine/threonine-protein kinase B-raf	P15056	<missing>	<missing>	ChEMBL	28	11	6.3205721	7.537602	1.2170299	0.313666319	1UWH;1UWJ;3GCS;3HEG;3RGF;3WZE;4ASD;5HI2;9R25	2FB8;2L05;3D4Q;3II5;3NY5;3PPJ;3PPK;3PRF;3PRI;3PSB;3PSD;3Q4C;3Q96;3SKC;3TV4;3TV6;4DBN;4E26;4E4X;4EHE;4FC0;4G9C;4H58;4KSP;4KSQ;4MBJ;4MNE;4PP7;4XV1;4XV2;4XV3;5CT7;5FD2;5HIE;5VAL;5VAM;5VR3;5VYK;6B8U;6N0P;6N0Q;6NYB;6Q0K;6U2G;6V34;7MFD;7MFE;7MFF;7SHV;8DGS;8DGT;8QQG;8VYO;9AXX;9AXY;9ECU;9O2Z		true
G3S-df91bc0fd4e2076d	e4a9ea745635c950475641c84676edde20d12f8fc62fb2c5df55eabe66448254	264	doi:10.1016/j.bmc.2013.01.008	10.1016/j.bmc.2013.01.008	23394791	3/18/2013	Dudutiene, V; Zubriene, A; Smirnov, A; Gylyte, J; Timm, D; Manakova, E; Grazulis, S; Matulis, D	Carbonic anhydrase 7	P43166	7	<missing>	ChEMBL	28	17	5.17587417	9.65757732	4.48170315	1.62325806	1AZM;1DMY;1JD0;1RJ6;1YDA;1YDB;1YDD;1ZSB;2H4N;2UY4;2WEJ;2XTK;3CAJ;3CZV;3DC3;3DCW;3DD0;3HS4;3IAI;3MDZ;3ML5;3UCJ;3V2J;3V2M;3W6H;4G0C;4G7A;4HT0;4HT2;4HU1;4JSA;4JSZ;4K0S;4LU3;4PZH;4UOV;4WR7;4WUP;4WW6;4WW8;4X5S;4XIW;4YGF;4YX4;5FZN;5JAD;5JN8;5JN9;5LLE;5LLG;5LLH;5LLN;5MSA;5MSB;5NEK;5NYA;5TT3;6BCC;6GDC;6GOT;6IM3;6LD3;6MWI;6MWJ;6QEB;6QL1;6QL2;6RRI;6SD7;6YH4;6YHA;6YHB;6YMA;7COJ;7NZS;7NZW;7NZX;8DPO;8DYQ;8VZG;9M93;9QXE;9S4G	3MDZ;3ML5;6G4T;6H36;6H37;6H38;6SDT;6ZR9;7NC4;7P1A;8Q3U;9QQ2;9QQ3	4HT0;4WR7;5JAD;5LLE;5LLG;5LLH;6GOT;6SD7	true
